id,interface_burden
0000c416ea24,11.129165405883745
00624db32e6c,24.29064900451498
00acf0be9394,50.461486761035275
00bdf00b9346,47.91934874218385
010b6a23ffb3,10.316460229384498
0161d5d34733,49.541366832498205
01804c5aef24,4.259304115405776
0191e4a22ad3,54.14795159730199
019c6b1085ab,44.5875292185807
01bdb97b6099,48.73786031225071
01d678e955cd,17.314548974655583
0209d43d48f3,48.916635487954785
024ed1c89d92,3.6573162512733184
02729ecc9fce,49.23881661948652
02a7ef21fd2b,50.81241864758241
02b9c48b13e0,48.26507108424812
03240d88f646,51.14408086238084
0380178347af,36.06552766630394
038d3ef9443a,5.287489566482114
03c42aac5190,49.39414117305739
0411e76ec48b,45.70789377992036
046996b0f1cc,6.464045774830197
047180865328,19.98682278976821
0482e1bda62f,54.600209182634956
04cefa1a8e1c,47.18480947144059
051eb12e5919,17.056680693440768
05c00cec0b07,50.50462792412213
05eed672ef69,45.59312166681881
061ccd894d28,7.217141301299837
064f75ee79ec,23.30343173394461
0682778384e6,36.71370774641017
06aa8d19f0dc,49.76769031705309
06b86ead9937,50.58045603886823
06dba8c74204,33.235672547177565
06ed600156ea,37.23065483244346
070706467c8b,27.268726370810327
071ac8f99096,35.55119780151173
0728215f1e81,46.927502502529386
074daafaed1d,50.947600065806284
0794ce623a9a,41.14991878258762
079a2fafefcf,50.355326138997384
07b0557eb806,4.463403873654236
07fb42214995,13.686623982308523
0800e24c89a0,24.30390784440374
083f9ec38ac0,6.549400538203322
08408f0f9484,51.898645218642635
08c49ca0e573,43.78292966405346
08f4bd48ecba,32.12139578679631
090696305039,47.72567504645834
0921f4648dbf,12.685416345932367
09567802096b,9.621557978343239
09843ab07382,5.756392715295905
0991c0b12572,51.19093237479189
09f6a969653b,49.85323134007783
0a40b0418353,6.9039995859261865
0a6ba4ca35ac,17.415575077368278
0a758562388c,47.575864207172124
0a8aad1229a8,24.015827490168856
0a8fc82dd9b2,47.76431085870768
0ac45cb0e1a3,9.168477945384419
0ad1882d437c,18.526395050597397
0add9d81f78b,19.275267888811413
0afe4757fb73,47.623391864657975
0b082298a3e3,42.40847353500316
0b2086cf8088,36.24898819241503
0b6768000456,47.35112102781287
0b7c95ae7f66,44.819754953574744
0b838d2da5a4,6.682105963735277
0bfbf8f880f9,50.21319959468519
0bff9d851118,20.167035210154754
0c0aab641d67,43.59131296003316
0c238bcb86a3,3.7008288299362015
0c5f343b86e5,45.430984057728125
0ce0be11b4ea,47.477876274486384
0d2003497f92,15.420577995018272
0d76c427740e,13.97242378540841
0d7f04e84d7f,51.01211547761127
0de01e8d1ef0,6.939019416357691
0ded635dcf24,15.657181704091231
0e45d480d77a,10.984923167818502
0e46e7ee2cf8,36.127983163180716
0e7bf58b6c84,37.08190600287589
0e800e4fd535,5.683568557830482
0e8d7b32e602,34.04007992733585
0ea99900f078,50.59059886040583
0edfb4fe7ca8,47.575369461990014
0ee625a7f0a6,17.667944852362286
0f0e64a0057b,4.973237086426148
0f43380408c7,51.41579099185973
0f6fc86467ba,6.1670191413085576
0f8cd8383fd0,47.631225965724745
0f8f7db65c0e,48.024346199355385
0fb93005671f,47.422586939908285
0fbd214977d2,47.14216120698023
1009f2af76ec,46.513436252535406
102f299cc94c,8.716368097809626
105eb2fd4dc7,35.84475795848346
1080958ec65d,35.835997703542006
10a3e20037c8,4.86885294587564
10aa7d9ca58e,7.724634625093226
10e10176ed95,16.44824715642935
115fd157ba1d,33.88549721426218
1177005165d5,39.499808364189654
